date,time,latitude(degree_north),longitude(degree_east),longitudeQC,latitudeQC,speedOG(knot),speedOGQC,courseOG(degree),courseOGQC,shipHeading(degree),shipHeadingQC,portAirTemp(degC),portAirTempQC,stbdAirTemp(degC),stbdAirTempQC,portHumidity(%),portHumidityQC,stbdHumidity(%),stbdHumidityQC,atmPressure(mbar),atmPressureQC,rain(mm),rainQC,portRelWindSpeed(knot),portRelWindSpeedQC,portTrueWindSpeed(knot),portTrueWindSpeedQC,stbdRelWindSpeed(knot),stbdRelWindSpeedQC,stbdTrueWindSpeed(knot),stbdTrueWindSpeedQC,portRelWindDir(degree),portRelWindDirQC,portTrueWindDir(degree),portTrueWindDirQC,stbdRelWindDir(degree),stbdRelWindDirQC,stbdTrueWindDir(degree),stbdTrueWindDirQC,maxWindGust(knot),maxWindGustQC,ultrasonicRelWindSpeed(knot),ultrasonicRelWindSpeedQC,ultrasonicTrueWindSpeed(knot),ultrasonicTrueWindSpeedQC,ultrasonicRelWindDir(degree),ultrasonicRelWindDirQC,ultrasonicTrueWindDir(degree),ultrasonicTrueWindDirQC,stbdRadiometer(W/m^2),stbdRadiometerQC,portRadiometer(W/m^2),portRadiometerQC,stbdPyranometer(W/m^2),stbdPyranometerQC,portPyranometer(W/m^2),portPyranometerQC,portPAR(uE/m^2/s),portPARQC,stbdPAR(uE/m^2/s),stbdPARQC,salinity(PSU),salinityQC,waterTemp(degC),waterTempQC
08-Sep-2017,12:50:00,-33.30569,152.87885,203,203,10.827,203,291.06,203,293.04,203,14.800,203,14.760,203,65.310,203,65.540,203,1015.2,203,0.0000,203,20.560,203,17.030,203,23.000,203,17.200,203,300.84,203,203.74,203,311.44,203,219.90,203,17.700,203,19.340,203,14.800,203,306.91,203,208.07,203,320.10,203,323.90,203,  -0.2,203, -0.30,203,   1.0,203,   0.0,203,35.725,203,20.794,203
08-Sep-2017,12:55:00,-33.30018,152.86229,203,203,11.000,203,294.58,203,293.90,203,15.200,203,15.200,203,64.780,203,65.870,203,1015.5,203,0.0000,203,28.800,203,28.350,203,29.600,203,26.070,203,279.97,203,192.44,203,295.74,203,209.13,203,30.770,203,26.260,203,24.360,203,288.64,203,198.77,203,337.80,203,340.80,203,   0.1,203,  0.20,203,   1.0,203,   0.0,203,35.721,203,20.800,203
08-Sep-2017,13:00:00,-33.29456,152.84563,203,203,11.012,203,296.10,203,294.82,203,14.800,203,14.710,203,67.020,203,66.000,203,1015.2,203,0.0000,203,16.880,203,16.520,203,19.190,203,15.470,203,289.36,203,186.55,203,304.81,203,205.52,203,16.920,203,17.820,203,15.570,203,298.97,203,196.19,203,309.80,203,311.20,203,  -0.6,203, -0.60,203,   1.0,203,   0.0,203,35.717,203,20.751,203
08-Sep-2017,13:05:00,-33.28902,152.82908,203,203,11.069,203,293.79,203,292.29,203,15.500,203,15.300,203,45.330,203,42.030,203,1015.4,203,0.0000,203,38.250,203,33.650,203,42.450,203,35.830,203,301.71,203,219.45,203,313.16,203,234.12,203,34.170,203,36.090,203,30.350,203,308.90,203,226.47,203,295.20,203,299.20,203,  -0.2,203,  0.10,203,   1.0,203,   0.0,203,35.716,203,20.638,203
08-Sep-2017,13:10:00,-33.28370,152.81314,203,203,10.200,203,291.39,203,291.21,203,15.600,203,15.600,203,40.330,203,42.690,203,1015.8,203,0.0000,203,34.250,203,30.670,203,37.150,203,31.740,203,296.85,203,213.32,203,308.03,203,227.18,203,31.990,203,33.780,203,28.910,203,304.79,203,221.74,203,293.20,203,295.40,203,  -0.6,203, -0.20,203,   1.0,203,   0.0,203,35.700,203,20.579,203
08-Sep-2017,13:15:00,-33.27844,152.79739,203,203, 9.969,203,289.44,203,289.84,203,15.610,203,15.600,203,40.730,203,42.640,203,1015.6,203,0.0000,203,34.590,203,30.470,203,38.810,203,32.900,203,302.72,203,216.63,203,312.81,203,230.05,203,31.560,203,34.000,203,28.770,203,309.24,203,223.47,203,292.20,203,294.10,203,  -0.7,203, -0.90,203,   1.0,203,   0.0,203,35.698,203,20.565,203
08-Sep-2017,13:20:00,-33.27316,152.78161,203,203,10.611,203,296.37,203,289.79,203,15.500,203,15.500,203,40.470,203,39.740,203,1015.8,203,0.0000,203,39.760,203,36.030,203,43.600,203,37.860,203,298.95,203,215.24,203,311.18,203,229.77,203,36.690,203,37.380,203,32.560,203,307.24,203,222.82,203,293.60,203,294.30,203,  -0.8,203, -0.90,203,   1.0,203,   0.0,203,35.700,203,20.543,203
08-Sep-2017,13:25:00,-33.26792,152.76589,203,203,10.346,203,296.98,203,293.16,203,15.560,203,15.500,203,44.630,203,45.310,203,1015.7,203,0.0000,203,40.620,203,36.590,203,45.060,203,39.220,203,300.93,203,220.59,203,311.78,203,234.18,203,37.400,203,38.240,203,33.040,203,308.59,203,228.11,203,292.30,203,293.60,203,  -0.9,203, -0.90,203,   1.0,203,   0.0,203,35.707,203,20.559,203
08-Sep-2017,13:30:00,-33.26263,152.75012,203,203,10.088,203,289.07,203,291.84,203,15.430,203,15.400,203,46.300,203,41.520,203,1015.3,203,0.0000,203,36.920,203,32.600,203,40.860,203,34.560,203,302.24,203,218.65,203,313.54,203,232.89,203,33.500,203,35.510,203,29.960,203,310.12,203,226.74,203,291.60,203,293.00,203,  -1.0,203, -1.00,203,   1.0,203,   0.0,203,35.710,203,20.552,203
08-Sep-2017,13:35:00,-33.25739,152.73446,203,203,10.100,203,298.47,203,292.40,203,15.420,203,15.400,203,46.330,203,43.430,203,1015.4,203,0.0000,203,41.400,203,36.670,203,45.600,203,39.270,203,307.79,203,227.84,203,317.17,203,239.75,203,37.240,203,39.070,203,33.120,203,316.00,203,236.33,203,291.90,203,293.50,203,  -0.9,203, -0.90,203,   1.0,203,   0.0,203,35.724,203,20.494,203
08-Sep-2017,13:40:00,-33.25219,152.71882,203,203,10.318,203,291.50,203,292.71,203,15.000,203,15.000,203,40.440,203,40.240,203,1015.8,203,0.0000,203,38.800,203,35.090,203,43.270,203,37.450,203,299.24,203,217.53,203,311.16,203,232.52,203,35.990,203,36.920,203,31.990,203,307.10,203,225.39,203,290.30,203,290.30,203,  -1.0,203, -1.10,203,   1.0,203,   0.0,203,35.720,203,20.454,203
08-Sep-2017,13:45:00,-33.24696,152.70314,203,203,10.209,203,296.22,203,291.45,203,15.100,203,15.100,203,43.500,203,42.110,203,1015.8,203,0.0000,203,35.000,203,31.300,203,39.300,203,33.500,203,297.64,203,213.26,203,310.23,203,229.03,203,32.440,203,33.310,203,28.540,203,304.24,203,219.50,203,290.20,203,291.20,203,  -1.0,203, -0.90,203,   1.0,203,   0.0,203,35.717,203,20.383,203
08-Sep-2017,13:50:00,-33.24173,152.68757,203,203,10.401,203,294.08,203,292.30,203,15.000,203,15.000,203,44.500,203,43.790,203,1016.0,203,0.0000,203,35.360,203,32.630,203,39.630,203,34.140,203,291.95,203,208.38,203,306.49,203,226.06,203,33.700,203,35.420,203,31.240,203,300.17,203,216.99,203,292.60,203,294.30,203,  -1.0,203, -1.10,203,   1.0,203,   0.0,203,35.705,203,20.259,203
08-Sep-2017,13:55:00,-33.23646,152.67213,203,203,10.180,203,290.39,203,290.98,203,14.900,203,14.900,203,45.160,203,42.250,203,1015.8,203,0.0000,203,42.310,203,38.010,203,46.730,203,40.330,203,303.11,203,221.37,203,315.31,203,236.36,203,38.420,203,39.810,203,34.150,203,312.04,203,230.49,203,290.00,203,290.30,203,  -0.9,203, -0.90,203,   1.0,203,   0.0,203,35.701,203,19.962,203
08-Sep-2017,14:00:00,-33.23122,152.65634,203,203,10.480,203,293.38,203,289.31,203,14.900,203,14.890,203,46.470,203,43.390,203,1015.8,203,0.0000,203,39.920,203,36.120,203,44.610,203,38.900,203,301.36,203,217.39,203,312.27,203,230.94,203,36.480,203,38.470,203,33.460,203,308.69,203,224.54,203,292.00,203,293.30,203,  -0.9,203, -1.00,203,   1.0,203,   0.0,203,35.677,203,19.951,203
08-Sep-2017,14:05:00,-33.22593,152.64035,203,203,10.641,203,294.52,203,288.26,203,15.070,203,14.970,203,49.840,203,53.020,203,1015.6,203,0.0000,203,29.330,203,24.670,203,31.830,203,25.300,203,307.73,203,217.39,203,318.35,203,231.19,203,25.780,203,27.690,203,21.870,203,315.35,203,224.48,203,291.90,203,293.60,203,  -1.0,203, -1.00,203,   1.0,203,   0.0,203,35.677,203,19.941,203
08-Sep-2017,14:10:00,-33.22054,152.62427,203,203,10.261,203,290.98,203,290.38,203,15.000,203,14.950,203,46.690,203,46.570,203,1015.7,203,0.0000,203,33.930,203,29.820,203,37.820,203,31.870,203,304.50,203,217.92,203,314.18,203,230.70,203,30.380,203,34.750,203,29.080,203,313.00,203,227.97,203,291.70,203,294.50,203,  -1.0,203, -0.90,203,   1.0,203,   0.0,203,35.680,203,19.855,203
08-Sep-2017,14:15:00,-33.21512,152.60837,203,203,10.249,203,295.77,203,284.62,203,14.700,203,14.700,203,41.340,203,41.890,203,1015.8,203,0.0000,203,36.630,203,33.510,203,40.890,203,35.770,203,301.19,203,210.87,203,313.00,203,225.35,203,33.850,203,35.330,203,30.920,203,309.08,203,218.52,203,291.20,203,291.90,203,  -1.0,203, -1.00,203,   1.0,203,   0.0,203,35.679,203,19.840,203
08-Sep-2017,14:20:00,-33.21447,152.59187,203,203,10.342,203,266.63,203,263.08,203,15.000,203,14.900,203,49.240,203,48.140,203,1015.0,203,0.0000,203,36.400,203,28.720,203,37.720,203,29.120,203,331.42,203,224.30,203,339.79,203,235.30,203,29.830,203,35.190,203,26.220,203,344.25,203,240.43,203,290.90,203,293.40,203,  -1.1,203, -1.00,203,   1.0,203,   0.0,203,35.679,203,19.786,203
08-Sep-2017,14:25:00,-33.21495,152.57551,203,203, 9.632,203,269.96,203,264.07,203,14.700,203,14.700,203,43.040,203,41.290,203,1015.1,203,0.0000,203,43.290,203,36.590,203,45.640,203,37.840,203,325.12,203,219.78,203,334.39,203,230.99,203,37.020,203,40.400,203,32.300,203,337.26,203,233.42,203,293.30,203,294.50,203,  -1.1,203, -1.00,203,   1.0,203,   0.0,203,35.676,203,19.842,203
08-Sep-2017,14:30:00,-33.21564,152.55896,203,203, 9.900,203,266.85,203,263.47,203,14.700,203,14.700,203,43.340,203,44.920,203,1014.9,203,0.0000,203,37.690,203,29.230,203,38.470,203,29.310,203,336.50,203,231.57,203,343.14,203,240.36,203,29.920,203,35.810,203,26.260,203,350.08,203,248.76,203,294.40,203,296.00,203,  -1.0,203, -1.00,203,   1.0,203,   0.0,203,35.679,203,19.888,203
08-Sep-2017,14:35:00,-33.21624,152.54276,203,203,10.273,203,266.27,203,262.48,203,14.600,203,14.600,203,43.290,203,44.000,203,1015.1,203,0.0000,203,38.340,203,30.500,203,39.790,203,31.140,203,329.17,203,221.41,203,336.98,203,231.54,203,30.820,203,35.590,203,26.630,203,340.60,203,234.97,203,291.60,203,292.20,203,  -1.1,203, -0.90,203,   1.0,203,   0.0,203,35.683,203,19.867,203
08-Sep-2017,14:40:00,-33.21688,152.52654,203,203, 9.508,203,266.83,203,264.42,203,14.900,203,14.800,203,52.020,203,51.720,203,1015.2,203,0.0000,203,36.480,203,29.510,203,38.330,203,30.070,203,327.66,203,220.40,203,337.53,203,233.57,203,29.980,203,33.170,203,24.670,203,342.18,203,237.59,203,291.10,203,293.90,203,  -1.0,203, -0.90,203,   1.0,203,   0.0,203,35.671,203,19.861,203
08-Sep-2017,14:45:00,-33.21743,152.51034,203,203,10.194,203,266.89,203,261.80,203,14.540,203,14.500,203,45.140,203,46.490,203,1015.0,203,0.0000,203,39.230,203,31.430,203,40.970,203,32.230,203,330.84,203,222.93,203,339.28,203,234.02,203,32.130,203,36.980,203,27.860,203,344.00,203,239.20,203,291.00,203,292.40,203,  -1.1,203, -1.10,203,   1.0,203,   0.0,203,35.679,203,19.854,203
08-Sep-2017,14:50:00,-33.21935,152.49438,203,203, 9.470,203,261.60,203,256.22,203,14.670,203,14.600,203,48.470,203,48.500,203,1015.2,203,0.0000,203,35.470,203,28.000,203,37.100,203,28.770,203,331.37,203,217.34,203,339.75,203,228.46,203,28.450,203,34.210,203,25.430,203,344.91,203,234.30,203,290.70,203,292.40,203,  -1.0,203, -1.00,203,   1.0,203,   0.0,203,35.670,203,19.824,203
08-Sep-2017,14:55:00,-33.22145,152.47877,203,203, 9.475,203,261.15,203,257.25,203,14.400,203,14.400,203,46.250,203,45.820,203,1014.9,203,0.0000,203,37.500,203,29.650,203,38.460,203,29.820,203,335.58,203,224.73,203,344.15,203,235.61,203,30.080,203,35.510,203,26.670,203,348.05,203,240.13,203,289.40,203,290.20,203,  -1.1,203, -1.20,203,   0.0,203,   0.0,203,35.678,203,19.779,203
08-Sep-2017,15:00:00,-33.22335,152.46340,203,203, 9.000,203,260.78,203,256.25,203,14.400,203,14.300,203,45.460,203,47.620,203,1015.0,203,0.0000,203,36.490,203,28.780,203,38.170,203,29.950,203,335.15,203,223.61,203,342.55,203,233.34,203,29.400,203,35.640,203,26.930,203,349.04,203,241.43,203,289.50,203,290.60,203,  -1.1,203, -1.10,203,   1.0,203,   0.0,203,35.685,203,19.738,203
08-Sep-2017,15:05:00,-33.22540,152.44800,203,203, 9.100,203,263.55,203,256.73,203,14.300,203,14.200,203,46.040,203,47.210,203,1015.3,203,0.0000,203,32.730,203,24.870,203,34.130,203,25.620,203,336.06,203,222.97,203,343.38,203,233.07,203,25.520,203,31.720,203,22.920,203,348.78,203,239.54,203,289.90,203,291.10,203,  -1.1,203, -1.10,203,   1.0,203,   0.0,203,35.693,203,19.521,203
08-Sep-2017,15:10:00,-33.22720,152.43233,203,203, 9.847,203,259.03,203,257.59,203,14.380,203,14.300,203,45.790,203,47.760,203,1015.3,203,0.0000,203,37.050,203,29.470,203,38.300,203,29.760,203,332.47,203,220.16,203,340.99,203,231.44,203,29.790,203,34.920,203,25.940,203,346.54,203,237.51,203,288.10,203,289.10,203,  -1.1,203, -1.00,203,   1.0,203,   0.0,203,35.703,203,19.106,203
08-Sep-2017,15:15:00,-33.22924,152.41613,203,203,10.138,203,260.89,203,256.39,203,14.300,203,14.300,203,43.170,203,43.890,203,1015.4,203,0.0000,203,37.980,203,29.980,203,39.500,203,30.470,203,330.53,203,216.29,203,339.10,203,227.46,203,30.460,203,35.040,203,25.770,203,342.26,203,230.33,203,287.70,203,288.70,203,  -1.1,203, -0.90,203,   1.0,203,   0.0,203,35.686,203,18.915,203
08-Sep-2017,15:20:00,-33.23148,152.39910,203,203,10.856,203,260.46,203,256.91,203,14.300,203,14.200,203,46.810,203,44.020,203,1015.3,203,0.0000,203,37.510,203,29.460,203,39.340,203,30.140,203,329.12,203,214.72,203,338.83,203,227.32,203,30.270,203,34.910,203,25.390,203,342.81,203,231.29,203,287.80,203,289.30,203,  -1.1,203, -1.00,203,   1.0,203,   0.0,203,35.681,203,18.873,203
08-Sep-2017,15:25:00,-33.23383,152.38189,203,203,10.400,203,259.68,203,256.90,203,14.200,203,14.200,203,43.550,203,43.820,203,1015.2,203,0.0000,203,37.470,203,29.020,203,38.920,203,29.720,203,333.01,203,219.70,203,339.88,203,229.17,203,29.900,203,35.820,203,26.090,203,345.53,203,235.69,203,287.70,203,288.20,203,  -1.0,203, -0.90,203,   1.0,203,   0.0,203,35.684,203,18.881,203
08-Sep-2017,15:30:00,-33.23622,152.36472,203,203,10.909,203,260.16,203,257.13,203,14.100,203,14.100,203,43.600,203,43.460,203,1015.0,203,0.0000,203,36.640,203,27.370,203,37.740,203,27.870,203,338.16,203,225.68,203,344.73,203,234.74,203,28.120,203,34.540,203,24.230,203,350.57,203,242.02,203,286.50,203,287.00,203,  -1.1,203, -1.10,203,   1.0,203,   0.0,203,35.692,203,18.921,203
08-Sep-2017,15:35:00,-33.23876,152.34717,203,203,10.900,203,259.20,203,257.92,203,14.200,203,14.200,203,48.140,203,45.660,203,1014.6,203,0.0000,203,38.360,203,28.370,203,38.450,203,28.190,203,343.63,203,235.53,203,349.09,203,243.21,203,28.820,203,37.550,203,26.900,203,357.82,203,254.98,203,286.60,203,288.00,203,  -1.0,203, -0.90,203,   1.0,203,   0.0,203,35.694,203,18.968,203
08-Sep-2017,15:40:00,-33.24125,152.33014,203,203,10.400,203,265.35,203,260.03,203,14.300,203,14.200,203,48.710,203,46.590,203,1015.1,203,0.0000,203,37.320,203,29.020,203,38.990,203,29.890,203,330.50,203,220.33,203,337.16,203,229.36,203,29.630,203,35.820,203,26.190,203,343.01,203,236.22,203,285.60,203,287.30,203,  -1.0,203, -0.90,203,   1.0,203,   0.0,203,35.693,203,19.050,203
08-Sep-2017,15:45:00,-33.24358,152.31324,203,203,10.261,203,263.83,203,258.14,203,14.300,203,14.200,203,51.300,203,51.100,203,1015.0,203,0.0000,203,32.770,203,23.620,203,32.980,203,23.430,203,342.17,203,232.64,203,347.85,203,240.60,203,24.070,203,31.520,203,21.600,203,353.73,203,248.52,203,286.80,203,288.40,203,  -1.0,203, -0.90,203,   1.0,203,   0.0,203,35.697,203,19.123,203
08-Sep-2017,15:50:00,-33.24605,152.29647,203,203,10.629,203,259.61,203,260.49,203,13.990,203,13.900,203,43.390,203,41.960,203,1014.6,203,0.0000,203,36.780,203,27.030,203,37.700,203,27.430,203,341.43,203,235.22,203,347.42,203,243.40,203,27.440,203,35.620,203,25.130,203,355.38,203,254.55,203,285.50,203,285.70,203,  -1.1,203, -1.10,203,   1.0,203,   0.0,203,35.696,203,19.168,203
08-Sep-2017,15:55:00,-33.24840,152.27956,203,203,10.000,203,263.03,203,259.73,203,13.900,203,13.800,203,43.060,203,42.440,203,1014.8,203,0.0000,203,37.150,203,28.090,203,38.460,203,28.760,203,337.28,203,228.77,203,344.54,203,239.10,203,28.850,203,34.110,203,24.070,203,350.38,203,245.82,203,284.90,203,285.50,203,  -1.1,203, -1.00,203,   1.0,203,   0.0,203,35.702,203,19.206,203
08-Sep-2017,16:00:00,-33.25075,152.26272,203,203,10.000,203,260.79,203,260.56,203,14.000,203,14.000,203,44.040,203,43.970,203,1015.2,203,0.0000,203,33.890,203,25.050,203,34.950,203,25.350,203,335.04,203,226.31,203,343.77,203,238.36,203,25.370,203,32.910,203,23.020,203,349.85,203,246.65,203,284.60,203,285.40,203,  -1.1,203, -0.90,203,   1.0,203,   0.0,203,35.695,203,19.251,203
08-Sep-2017,16:05:00,-33.25308,152.24634,203,203,10.342,203,261.38,203,261.00,203,14.000,203,14.000,203,43.680,203,41.110,203,1015.2,203,0.0000,203,35.510,203,26.580,203,36.640,203,27.260,203,334.55,203,227.94,203,341.43,203,237.63,203,26.850,203,34.140,203,24.430,203,346.54,203,244.42,203,283.20,203,284.00,203,  -1.0,203, -1.00,203,   1.0,203,   0.0,203,35.692,203,19.410,203
08-Sep-2017,16:10:00,-33.25546,152.22989,203,203, 9.865,203,263.38,203,259.94,203,14.100,203,14.000,203,45.560,203,43.740,203,1014.7,203,0.0000,203,36.450,203,27.480,203,37.550,203,28.140,203,341.81,203,235.17,203,348.04,203,243.51,203,28.340,203,34.260,203,24.530,203,355.41,203,253.31,203,284.80,203,285.50,203,  -1.0,203, -0.90,203,   1.0,203,   0.0,203,35.695,203,19.464,203
08-Sep-2017,16:15:00,-33.25800,152.21347,203,203,10.053,203,256.71,203,261.42,203,14.000,203,14.000,203,45.660,203,45.700,203,1015.0,203,0.0000,203,36.720,203,27.880,203,38.060,203,28.560,203,334.43,203,227.70,203,342.34,203,238.24,203,29.000,203,35.420,203,25.620,203,347.37,203,244.70,203,285.30,203,285.90,203,  -1.0,203, -0.90,203,   0.0,203,   0.0,203,35.686,203,19.572,203
08-Sep-2017,16:20:00,-33.26044,152.19698,203,203,10.100,203,265.05,203,263.26,203,13.900,203,13.810,203,44.700,203,46.440,203,1015.1,203,0.0000,203,37.170,203,27.790,203,38.280,203,28.480,203,337.09,203,233.53,203,344.05,203,243.08,203,28.170,203,35.470,203,25.370,203,351.43,203,252.58,203,285.30,203,286.10,203,  -1.2,203, -1.10,203,   1.0,203,   0.0,203,35.692,203,19.574,203
08-Sep-2017,16:25:00,-33.26214,152.18049,203,203, 9.796,203,272.26,203,274.10,203,13.680,203,13.700,203,42.270,203,43.140,203,1015.8,203,0.0000,203,33.200,203,25.130,203,34.770,203,25.770,203,327.35,203,230.08,203,336.19,203,242.23,203,25.750,203,31.230,203,22.010,203,339.86,203,246.28,203,284.10,203,283.70,203,  -1.2,203, -1.20,203,   1.0,203,   0.0,203,35.704,203,19.349,203
08-Sep-2017,16:30:00,-33.26144,152.16383,203,203,10.100,203,273.00,203,266.92,203,14.000,203,13.900,203,50.020,203,50.380,203,1015.9,203,0.0000,203,31.700,203,23.650,203,32.710,203,23.710,203,332.79,203,227.63,203,341.47,203,239.67,203,24.150,203,29.720,203,20.420,203,345.42,203,244.02,203,284.90,203,286.40,203,  -1.1,203, -1.00,203,   1.0,203,   0.0,203,35.734,203,18.271,203
08-Sep-2017,16:35:00,-33.26110,152.14697,203,203, 9.948,203,272.14,203,267.49,203,13.780,203,13.700,203,45.480,203,46.410,203,1016.0,203,0.0000,203,33.180,203,24.900,203,34.520,203,25.470,203,332.42,203,228.52,203,340.11,203,239.09,203,25.710,203,31.850,203,22.540,203,342.34,203,241.25,203,284.20,203,284.90,203,  -1.2,203, -1.10,203,   1.0,203,   0.0,203,35.729,203,18.242,203
08-Sep-2017,16:40:00,-33.26078,152.13035,203,203,10.000,203,271.18,203,267.69,203,13.700,203,13.700,203,44.640,203,42.610,203,1015.7,203,0.0000,203,39.380,203,31.110,203,40.810,203,31.810,203,332.87,203,231.30,203,340.91,203,241.94,203,31.450,203,36.900,203,27.500,203,345.83,203,247.26,203,282.20,203,282.90,203,  -1.0,203, -1.10,203,   1.0,203,   0.0,203,35.736,203,18.258,203
08-Sep-2017,16:45:00,-33.26303,152.11873,203,203, 3.900,203,232.82,203,236.45,203,13.600,203,13.600,203,44.920,203,41.930,203,1015.7,203,0.0000,203,33.310,203,29.400,203,33.410,203,29.510,203,  3.90,203,241.44,203,  9.53,203,247.63,203,29.520,203,32.830,203,29.020,203, 17.62,203,256.82,203,281.90,203,282.20,203,  -1.0,203, -1.20,203,   1.0,203,   0.0,203,35.744,203,18.269,203
08-Sep-2017,16:50:00,-33.26484,152.11513,203,203, 1.149,203,257.72,203,237.85,203,13.500,203,13.500,203,46.520,203,46.350,203,1015.8,203,0.0000,203,30.180,203,29.020,203,30.050,203,28.830,203,  4.55,203,242.78,203, 11.05,203,249.69,203,29.420,203,29.300,203,28.130,203, 18.03,203,256.73,203,282.80,203,283.70,203,  -1.1,203, -1.30,203,   1.0,203,   0.0,203,35.743,203,18.293,203
08-Sep-2017,16:55:00,-33.26470,152.11485,203,203, 0.782,203,343.53,203,239.70,203,13.600,203,13.600,203,48.400,203,47.960,203,1015.9,203,0.0000,203,29.110,203,29.150,203,27.870,203,27.890,203,358.44,203,237.70,203,  3.41,203,242.53,203,29.660,203,27.590,203,27.520,203, 11.48,203,250.60,203,282.90,203,283.70,203,  -1.0,203, -1.10,203,   1.0,203,   0.0,203,35.744,203,18.290,203
08-Sep-2017,17:00:00,-33.26458,152.11477,203,203, 0.400,203,168.56,203,238.50,203,13.400,203,13.400,203,45.860,203,47.670,203,1016.1,203,0.0000,203,29.480,203,29.450,203,26.610,203,26.610,203,  4.73,203,244.40,203,  8.93,203,248.67,203,30.280,203,28.570,203,28.570,203, 16.98,203,256.77,203,282.90,203,283.70,203,  -1.1,203, -1.30,203,   1.0,203,   0.0,203,35.748,203,18.282,203
08-Sep-2017,17:05:00,-33.26456,152.11479,203,203, 0.118,203, 41.95,203,240.45,203,13.400,203,13.400,203,42.900,203,42.900,203,1016.0,203,0.0000,203,29.950,203,29.850,203,30.340,203,30.200,203,356.41,203,236.90,203,  1.15,203,241.73,203,30.150,203,28.710,203,28.540,203,  9.71,203,250.52,203,282.20,203,282.60,203,  -1.0,203, -1.00,203,   1.0,203,   0.0,203,35.750,203,18.276,203
08-Sep-2017,17:10:00,-33.26436,152.11466,203,203, 0.325,203,193.30,203,239.07,203,13.400,203,13.400,203,45.780,203,44.040,203,1016.1,203,0.0000,203,30.760,203,31.010,203,29.030,203,29.280,203,  1.71,203,241.14,203,  7.50,203,246.95,203,31.320,203,29.910,203,30.090,203, 13.71,203,253.04,203,282.20,203,282.90,203,  -1.0,203, -1.00,203,   0.0,203,   0.0,203,35.745,203,18.282,203
08-Sep-2017,17:15:00,-33.26391,152.11434,203,203, 0.398,203,169.27,203,236.75,203,13.700,203,13.700,203,52.590,203,50.000,203,1016.2,203,0.0000,203,29.150,203,29.090,203,28.290,203,28.230,203,  2.66,203,239.80,203,  7.56,203,244.39,203,29.610,203,27.520,203,27.400,203, 17.30,203,254.24,203,283.20,203,284.80,203,  -1.0,203, -0.90,203,   1.0,203,   0.0,203,35.745,203,18.275,203
08-Sep-2017,17:20:00,-33.26385,152.11430,203,203, 0.800,203,159.15,203,238.82,203,13.500,203,13.460,203,45.370,203,42.010,203,1016.2,203,0.0000,203,28.710,203,28.630,203,29.070,203,29.030,203,354.04,203,233.23,203,359.02,203,238.11,203,29.240,203,27.730,203,27.620,203,  8.05,203,247.28,203,282.00,203,282.30,203,  -1.0,203, -0.90,203,   1.0,203,   0.0,203,35.746,203,18.272,203
08-Sep-2017,17:25:00,-33.26347,152.11404,203,203, 0.439,203,117.79,203,238.34,203,13.300,203,13.300,203,46.010,203,45.380,203,1016.2,203,0.0000,203,30.310,203,30.590,203,30.170,203,30.460,203,  8.74,203,247.61,203, 16.30,203,255.17,203,30.890,203,29.760,203,29.990,203, 23.54,203,262.16,203,282.60,203,283.00,203,  -1.0,203, -1.20,203,   1.0,203,   0.0,203,35.747,203,18.275,203
08-Sep-2017,17:30:00,-33.26362,152.11416,203,203, 0.470,203,  0.48,203,240.09,203,13.300,203,13.300,203,46.210,203,47.720,203,1016.2,203,0.0000,203,31.050,203,31.190,203,31.200,203,31.290,203,359.05,203,239.04,203,  3.81,203,243.94,203,31.460,203,30.440,203,30.490,203, 13.77,203,253.85,203,282.60,203,283.30,203,  -1.0,203, -1.10,203,   1.0,203,   0.0,203,35.745,203,18.272,203
08-Sep-2017,17:35:00,-33.26334,152.11397,203,203, 0.120,203,198.98,203,237.13,203,13.500,203,13.500,203,50.900,203,50.610,203,1016.3,203,0.0000,203,29.300,203,29.500,203,29.490,203,29.690,203,359.70,203,236.98,203,  4.91,203,242.03,203,29.730,203,28.790,203,28.930,203, 13.97,203,250.93,203,282.00,203,283.30,203,  -1.0,203, -0.90,203,   1.0,203,   0.0,203,35.744,203,18.271,203
08-Sep-2017,17:40:00,-33.26300,152.11375,203,203, 0.700,203,346.98,203,240.70,203,13.300,203,13.300,203,44.580,203,42.500,203,1016.1,203,0.0000,203,34.080,203,34.310,203,34.750,203,34.910,203,353.97,203,234.02,203,359.06,203,239.18,203,34.560,203,32.990,203,33.050,203,  7.56,203,247.64,203,281.10,203,281.50,203,  -1.0,203, -1.00,203,   0.0,203,   0.0,203,35.745,203,18.272,203
08-Sep-2017,17:45:00,-33.26284,152.11363,203,203, 0.900,203,  2.96,203,239.26,203,13.600,203,13.600,203,54.320,203,49.530,203,1016.3,203,0.0000,203,30.770,203,30.740,203,32.280,203,32.140,203,354.87,203,233.81,203,360.00,203,239.10,203,30.930,203,30.140,203,30.010,203,  9.70,203,248.77,203,280.40,203,282.60,203,  -0.9,203, -0.90,203,   1.0,203,   0.0,203,35.743,203,18.275,203
